timestamp,"Day Ahead Price (N2EX, local) - GB (£/MWh)","Day Ahead Price (EPEX, local) - GB (£/MWh)",Generation - Fuel - Biomass - GB (MW),Generation - Fuel - CCGT - GB (MW),Generation - Fuel - Coal - GB (MW),Generation - Fuel - Hydro - GB (MW),Generation - Fuel - Nuclear - GB (MW),Generation - Fuel - OCGT - GB (MW),Generation - Fuel - Oil - GB (MW),Generation - Fuel - Pumped Storage - GB (MW),Generation - Fuel - Wind - GB (MW),Generation - Fuel - Interconnectors - GB (MW),MEL Below PN - Fuel - CCGT - GB (MW),MEL Below PN - Fuel - Nuclear - GB (MW),MEL Below PN - Fuel - Coal - GB (MW),MEL Below PN - Fuel - Biomass - GB (MW),MEL Below PN - Fuel - Pumped Storage - GB (MW),MEL Below PN - Fuel - Interconnectors - GB (MW),Rolling System Frequency - GB (Hz) - Half-Hour Average,Rolling System Frequency - GB (Hz) - Half-Hour Maximum,Rolling System Frequency - GB (Hz) - Half-Hour Minimum,Volume Requirements Forecast - DC-H - GB (MW),Volume Requirements Forecast - DC-L - GB (MW),Volume Requirements Forecast - DR-H - GB (MW),Volume Requirements Forecast - DR-L - GB (MW),Volume Requirements Forecast - DM-H - GB (MW),Volume Requirements Forecast - DM-L - GB (MW),Ancillary Volume Accepted - DC-H - GB (MW),Ancillary Volume Accepted - DC-L - GB (MW),Ancillary Volume Accepted - DR-H - GB (MW),Ancillary Volume Accepted - DR-L - GB (MW),Ancillary Volume Accepted - DM-H - GB (MW),Ancillary Volume Accepted - DM-L - GB (MW),Ancillary Price - DC-H - GB (£/MW/h),Ancillary Price - DC-L - GB (£/MW/h),Ancillary Price - DR-H - GB (£/MW/h),Ancillary Price - DR-L - GB (£/MW/h),Ancillary Price - DM-H - GB (£/MW/h),Ancillary Price - DM-L - GB (£/MW/h),National Demand Forecast (NDF) - GB (MW),"Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)",EFA_block,day_of_week,month,is_weekend,day_ahead_avg,day_ahead_spread,lag_1_DC-H_price,lag_6_DC-H_price,rolling_3_DC-H_price,rolling_7_DC-H_price,DC-H_shortfall,lag_1_DC-L_price,lag_6_DC-L_price,rolling_3_DC-L_price,rolling_7_DC-L_price,DC-L_shortfall,lag_1_DM-H_price,lag_6_DM-H_price,rolling_3_DM-H_price,rolling_7_DM-H_price,DM-H_shortfall,lag_1_DM-L_price,lag_6_DM-L_price,rolling_3_DM-L_price,rolling_7_DM-L_price,DM-L_shortfall,lag_1_DR-H_price,lag_6_DR-H_price,rolling_3_DR-H_price,rolling_7_DR-H_price,DR-H_shortfall,DM-H_minus_DR-H_lagged,DR-H_negative_bid,lag_1_DR-L_price,lag_6_DR-L_price,rolling_3_DR-L_price,rolling_7_DR-L_price,DR-L_shortfall,year_frac,fourier_sin_1,fourier_cos_1,fourier_sin_2,fourier_cos_2,renewable_pct,post_EAC,DC_High_trigger,DC_Low_trigger,DC_High_mag,DC_Low_mag,DM_High_trigger,DM_Low_trigger,DR_High_trigger,DR_Low_trigger,FFR_trigger,low_inertia,DC-H_to_DM-H_vol_ratio,lag_1_renewable_pct,DR-L_market_signal,hour,is_peak_hour,renewable_market_signal,national_demand_forecast,epex_hh_price,lag_1_demand_forecast,demand_price_interaction
2023-01-03 16:00:00,156.4,165.7,2038.5,7772.625,942.875,814.0,5677.75,0.375,0.0,1341.5,13340.625,4736.5,-3.41,-35.0,0.0,-18.1675,0.0,0.0,49.99,50.10625,49.86,441.0,692.0,80.0,80.0,80.0,80.0,636.0,774.0,67.0,20.0,74.0,3.0,0.8,3.38,22.0,13.0,6.5,0.0,36996.375,161.4625,5,1,1,0,161.05,-9.299999999999983,0.01,1.66,2.2600000000000002,1.932857142857143,-195.0,2.55,2.55,2.1266666666666665,3.182857142857143,-82.0,6.5,6.78,7.133333333333333,7.151428571428572,6.0,0.0,0.0,0.0,0.0,77.0,25.0,22.0,0.0,6.991428571428571,13.0,-18.5,0,15.0,6.0,14.426666666666668,11.668571428571429,60.0,0.00821917808219178,0.051619667223253764,0.998666816288476,0.10310169744743485,0.9946708199115211,0.49581410419202576,0,0,0,0.0,0.0,0,0,1,1,0,0,5.5125,0.5052182502154131,12884.0,16,1,79.85086148012576,36996.375,161.4625,36130.0,5958266.193750001
2023-01-03 20:00:00,104.5775,103.175,1189.5,3282.625,274.75,632.625,5676.625,0.375,0.0,-266.0,13694.125,2458.0,-7.08375,-35.0,0.0,-6.66625,0.0,0.0,50.025,50.1275,49.88875,673.0,829.0,80.0,80.0,80.0,80.0,835.0,826.0,97.0,42.0,59.0,3.0,4.41,2.05,0.79,11.0,6.95,0.0,26429.5,92.675,6,1,1,0,103.87625,1.4025000000000034,0.8,1.96,0.4466666666666667,1.7914285714285716,-162.0,3.38,2.55,2.1266666666666665,3.182857142857143,3.0,6.5,7.88,6.8,7.008571428571429,21.0,0.0,0.0,0.0,0.0,77.0,22.0,0.0,8.333333333333334,10.285714285714286,-17.0,-15.5,0,13.0,10.4,15.56,12.668571428571429,38.0,0.00821917808219178,0.051619667223253764,0.998666816288476,0.10310169744743485,0.9946708199115211,0.6080673142729814,0,0,0,0.0,0.0,0,0,1,1,0,0,8.4125,0.49581410419202576,8310.1,20,1,63.163752354248786,26429.5,92.675,36996.375,2745397.3493749998
2023-01-04 00:00:00,23.965,18.875,417.125,3081.5,320.375,417.625,5686.125,0.625,0.0,-1665.0,14541.75,-2327.25,-3.685,-35.0,0.0,-2.0,0.0,0.0,49.98625,50.10625,49.89375,797.0,872.0,80.0,80.0,80.0,80.0,844.0,825.0,97.0,39.0,56.0,3.0,12.69,5.95,2.22,4.56,6.88,0.0,19773.75,23.925,1,2,1,0,21.42,5.09,4.41,5.45,0.4466666666666667,1.6014285714285712,-47.0,2.05,2.55,2.4033333333333333,2.487142857142857,47.0,6.95,7.5,6.833333333333333,7.008571428571429,24.0,0.0,0.0,0.0,0.0,77.0,0.79,0.0,15.666666666666666,9.857142857142858,-17.0,6.16,0,11.0,11.6,15.133333333333333,12.525714285714287,41.0,0.010958904109589041,0.06880242680231986,0.9976303053065857,0.13727877211326478,0.9905324521322229,0.6220631653359947,0,0,0,0.0,0.0,0,0,1,1,0,0,9.9625,0.6080673142729814,1713.6000000000001,0,0,13.324593001497007,19773.75,23.925,26429.5,423553.72500000003
2023-01-04 04:00:00,62.92,59.35,293.25,3088.5,242.625,413.125,5667.875,0.625,0.0,-1157.25,15568.625,-1680.5,-1.0,-28.95,0.0,-413.0425,0.0,0.0,49.99375,50.0925,49.902499999999996,819.0,894.0,80.0,80.0,80.0,80.0,740.0,674.0,97.0,41.0,74.0,3.0,2.1,2.1,0.87,13.0,6.4,0.0,22365.875,64.4375,2,2,1,0,61.135000000000005,3.5700000000000003,12.69,0.8,1.7400000000000002,1.9942857142857144,79.0,5.95,2.55,2.6599999999999997,2.415714285714285,220.0,6.88,6.4,6.6499999999999995,7.032857142857142,6.0,0.0,0.0,0.0,0.0,77.0,2.22,0.0,15.93,6.827142857142858,-17.0,4.66,0,4.56,14.28,13.0,13.24,39.0,0.010958904109589041,0.06880242680231986,0.9976303053065857,0.13727877211326478,0.9905324521322229,0.6397466112253629,0,0,0,0.0,0.0,0,0,0,0,0,0,10.2375,0.6220631653359947,4890.8,4,0,39.11090907726256,22365.875,64.4375,19773.75,1367337.7681250002
2023-01-04 08:00:00,141.51999999999998,140.475,991.75,3360.625,167.5,574.5,5626.25,0.0,0.0,17.0,15475.125,5328.5,0.0,-23.90875,0.0,-85.3125,0.0,0.0,50.018750000000004,50.1125,49.9375,703.0,761.0,80.0,80.0,80.0,80.0,629.0,604.0,97.0,41.0,69.0,3.0,1.0,1.26,0.09,17.0,6.6,0.0,31937.625,146.8625,3,2,1,0,140.9975,1.0449999999999875,2.1,0.53,5.966666666666666,3.5271428571428567,74.0,2.1,1.28,3.793333333333333,2.9014285714285712,157.0,6.4,7.5,6.776666666666666,6.89,11.0,0.0,0.0,0.0,0.0,77.0,0.87,0.0,8.336666666666668,7.144285714285715,-17.0,5.53,0,13.0,17.4,9.52,12.405714285714284,39.0,0.010958904109589041,0.06880242680231986,0.9976303053065857,0.13727877211326478,0.9905324521322229,0.6367888033645454,0,0,0,0.0,0.0,0,0,1,0,0,0,8.7875,0.6397466112253629,11279.8,8,0,89.78562930239248,31937.625,146.8625,22365.875,4503125.2809375
2023-01-04 12:00:00,137.3125,133.975,948.875,3994.0,0.0,695.0,5625.75,0.125,0.0,537.0,15066.375,5535.0,0.0,-5.0,0.0,-2.0,0.0,0.0,49.9725,50.04625,49.8775,536.0,688.0,80.0,80.0,80.0,80.0,620.0,740.0,82.0,20.0,74.0,3.0,0.72,8.89,18.0,21.0,6.5,0.0,32572.875,138.975,4,2,1,0,135.64375,3.3375000000000057,1.0,0.01,6.3999999999999995,3.0485714285714285,-84.0,1.26,2.55,3.3666666666666667,2.837142857142857,-52.0,6.6,6.5,6.743333333333333,6.732857142857143,6.0,0.0,0.0,0.0,0.0,77.0,0.09,25.0,1.2933333333333334,7.268571428571429,-2.0,6.51,0,17.0,15.0,9.52,12.605714285714285,60.0,0.010958904109589041,0.06880242680231986,0.9976303053065857,0.13727877211326478,0.9905324521322229,0.6209849790691948,0,0,0,0.0,0.0,0,0,0,1,0,0,6.7,0.6367888033645454,10851.5,12,0,84.23273125461711,32572.875,138.975,31937.625,4418306.913281251
2023-01-04 16:00:00,166.2225,165.375,1266.875,6247.5,0.0,954.5,5624.375,0.0,0.0,1681.25,14285.125,5727.75,-3.3725,-5.0,0.0,-2.0,0.0,0.0,49.988749999999996,50.07875,49.89,528.0,720.0,80.0,80.0,80.0,80.0,755.0,767.0,96.0,35.0,72.0,3.0,1.87,4.0,4.64,14.0,5.0,0.0,35764.75,168.0375,5,2,1,0,165.79874999999998,0.8474999999999966,0.72,0.8,5.263333333333333,3.077142857142857,-227.0,8.89,3.38,3.1033333333333335,2.652857142857143,-47.0,6.5,6.5,6.626666666666668,6.761428571428572,8.0,0.0,0.0,0.0,0.0,77.0,18.0,22.0,1.06,7.281428571428571,-16.0,-11.5,0,21.0,13.0,11.520000000000001,12.994285714285713,45.0,0.010958904109589041,0.06880242680231986,0.9976303053065857,0.13727877211326478,0.9905324521322229,0.5621092525312137,0,0,0,0.0,0.0,0,0,0,1,0,0,6.6,0.6209849790691948,13263.899999999998,16,1,93.19701143310955,35764.75,168.0375,32572.875,5929750.8440625
2023-01-04 20:00:00,111.5,103.75,1028.5,2964.125,0.0,677.875,5536.0,0.0,0.0,-79.75,13228.25,4189.25,-29.1025,-105.29124999999999,0.0,-2.0,0.0,0.0,50.045,50.14,49.9275,668.0,836.0,80.0,80.0,80.0,80.0,669.0,770.0,90.0,31.0,60.0,3.0,0.77,2.5,6.0,0.0,6.95,0.0,27691.0,116.275,6,2,1,0,107.625,7.75,1.87,4.41,1.2733333333333334,3.1042857142857136,-1.0,4.0,2.05,4.083333333333333,3.7399999999999998,66.0,5.0,6.95,6.5,6.618571428571428,20.0,0.0,0.0,0.0,0.0,77.0,4.64,0.79,6.32,9.852857142857143,-10.0,0.3600000000000003,0,14.0,11.0,17.0,13.508571428571429,49.0,0.010958904109589041,0.06880242680231986,0.9976303053065857,0.13727877211326478,0.9905324521322229,0.6206359832635984,0,0,0,0.0,0.0,0,0,1,0,0,0,8.35,0.5621092525312137,8610.0,20,1,66.79594769874477,27691.0,116.275,35764.75,2980243.875
2023-01-05 00:00:00,80.9525,60.4,945.75,3051.125,0.0,494.375,5218.125,0.0,0.0,-1460.75,11943.0,1886.75,-14.1525,-52.5,0.0,-2.0,0.0,0.0,49.975,50.08125,49.8875,745.0,730.0,80.0,80.0,80.0,80.0,682.0,881.0,90.0,33.0,59.0,3.0,1.5,3.0,6.0,6.4,8.0,1.4,21931.625,80.575,1,3,1,0,70.67625,20.552500000000002,0.77,12.69,1.1966666666666665,3.37,63.0,2.5,5.95,4.716666666666667,3.9471428571428575,-151.0,6.95,6.88,6.033333333333334,6.404285714285714,21.0,0.0,0.0,0.0,0.0,77.0,6.0,2.22,7.576666666666667,6.944285714285713,-10.0,0.9500000000000002,0,0.0,4.56,17.333333333333332,13.365714285714287,47.0,0.0136986301369863,0.08596479873744647,0.9962981749346078,0.1712931441814776,0.9852201067560606,0.6006471358804247,0,0,0,0.0,0.0,0,0,0,1,0,0,9.3125,0.6206359832635984,5654.099999999999,0,0,42.45148713726886,21931.625,80.575,27691.0,1550045.0114062498
2023-01-05 04:00:00,116.28999999999999,120.425,1354.0,5619.75,128.625,495.125,5219.125,0.0,0.0,-313.25,9081.25,3836.5,-95.61875,0.0,0.0,-2.0,0.0,0.0,49.98,50.07625,49.863749999999996,754.0,628.0,80.0,80.0,80.0,80.0,453.0,630.0,97.0,32.0,83.0,6.0,0.52,2.49,0.94,13.0,4.5,3.07,24527.75,107.25,2,3,1,0,118.35749999999999,-4.135000000000005,1.5,2.1,1.12,3.3657142857142857,301.0,3.0,2.1,5.13,3.8214285714285716,-2.0,8.0,6.4,6.1499999999999995,6.468571428571429,-3.0,1.4,0.0,0.0,0.0,74.0,6.0,0.87,9.546666666666667,4.658571428571428,-17.0,2.0,0,6.4,13.0,11.666666666666666,11.508571428571429,48.0,0.0136986301369863,0.08596479873744647,0.9962981749346078,0.1712931441814776,0.9852201067560606,0.4661425850770607,0,0,0,0.0,0.0,0,0,0,1,0,0,9.425,0.6006471358804247,9468.599999999999,4,0,55.171471013258206,24527.75,107.25,21931.625,2903043.170625
2023-01-05 08:00:00,169.1275,165.4,1964.125,11483.0,293.0,868.375,5216.75,0.0,0.0,650.5,8327.0,5804.25,-25.887500000000003,0.0,-52.5,-2.0,0.0,0.0,49.99625,50.085,49.89875,515.0,513.0,80.0,80.0,80.0,80.0,352.0,581.0,100.0,38.0,92.0,43.0,0.01,1.58,0.0,18.0,0.77,4.1,33906.0,145.825,3,3,1,0,167.26375000000002,3.727499999999992,0.52,1.0,1.3800000000000001,2.9499999999999997,163.0,2.49,1.26,3.1666666666666665,3.9571428571428577,-68.0,4.5,6.6,6.6499999999999995,6.618571428571429,-12.0,3.07,0.0,0.4666666666666666,0.19999999999999998,37.0,0.94,0.09,5.546666666666667,5.402857142857143,-20.0,3.56,0,13.0,17.0,6.8,10.851428571428572,42.0,0.0136986301369863,0.08596479873744647,0.9962981749346078,0.1712931441814776,0.9852201067560606,0.3511276580511205,0,0,0,0.0,0.0,0,0,0,1,0,0,6.4375,0.4661425850770607,13381.100000000002,8,0,58.73092881434811,33906.0,145.825,24527.75,5671244.7075000005
2023-01-05 12:00:00,139.0775,144.6,2031.5,10564.25,0.0,793.75,5219.75,0.5,0.0,443.75,13204.75,2013.5,-0.575,0.0,0.0,-2.0,0.0,0.0,50.04125,50.11875,49.947500000000005,415.0,457.0,80.0,80.0,80.0,80.0,376.0,717.0,66.0,19.0,82.0,9.0,0.11,2.5,20.0,18.0,4.56,2.28,33493.125,120.5875,4,3,1,0,141.83875,-5.522500000000008,0.01,0.72,0.93,1.2114285714285715,39.0,1.58,8.89,2.6633333333333336,3.462857142857143,-260.0,0.77,6.5,6.483333333333333,6.278571428571429,-2.0,4.1,0.0,1.49,0.6385714285714286,71.0,0.0,18.0,4.3133333333333335,5.22,14.0,0.77,0,18.0,21.0,6.466666666666666,12.057142857142859,61.0,0.0136986301369863,0.08596479873744647,0.9962981749346078,0.1712931441814776,0.9852201067560606,0.4700164523385824,0,0,0,0.0,0.0,0,0,1,0,0,0,5.1875,0.3511276580511205,11347.1,12,0,66.66654607913911,33493.125,120.5875,33906.0,4750622.98359375
2023-01-05 16:00:00,151.535,150.55,2029.375,10503.125,0.0,665.375,5215.25,0.875,0.0,1337.0,16321.625,-499.5,-5.12,0.0,0.0,-61.65625,0.0,0.0,49.99125,50.09,49.87625,425.0,591.0,80.0,80.0,80.0,80.0,638.0,777.0,90.0,35.0,73.0,3.0,1.0,3.0,0.0,10.0,6.0,1.07,35324.125,139.5125,5,3,1,0,151.04250000000002,0.9849999999999852,0.11,1.87,0.6766666666666666,0.9128571428571429,-213.0,2.5,4.0,2.356666666666667,3.3885714285714283,-186.0,4.56,5.0,4.423333333333333,5.474285714285714,7.0,2.28,0.0,2.856666666666667,1.2242857142857144,77.0,20.0,4.64,2.313333333333333,5.095714285714285,-10.0,-15.440000000000001,0,18.0,14.0,12.466666666666667,12.771428571428572,45.0,0.0136986301369863,0.08596479873744647,0.9962981749346078,0.1712931441814776,0.9852201067560606,0.519380852283585,0,0,0,0.0,0.0,0,0,0,1,0,0,5.3125,0.4700164523385824,12083.400000000001,16,1,78.4485823810434,35324.125,139.5125,33493.125,5335444.150312501
2023-01-05 20:00:00,112.795,108.1,835.875,3521.5,93.25,566.25,5217.875,0.875,0.0,-240.75,16216.25,363.5,0.0,0.0,0.0,-443.26375,0.0,0.0,50.04375,50.16375,49.894999999999996,716.0,738.0,80.0,80.0,80.0,80.0,691.0,826.0,78.0,26.0,68.0,13.0,2.09,11.35,10.0,0.0,5.88,0.0,26229.125,106.2,6,3,1,0,110.44749999999999,4.695000000000007,1.0,0.77,0.21333333333333335,0.7857142857142858,25.0,3.0,2.5,2.19,3.565714285714286,-88.0,6.0,6.95,3.276666666666667,5.182857142857143,12.0,1.07,0.0,3.15,1.55,67.0,0.0,6.0,6.9799999999999995,7.9399999999999995,2.0,6.0,0,10.0,0.0,16.333333333333332,12.914285714285715,54.0,0.0136986301369863,0.08596479873744647,0.9962981749346078,0.1712931441814776,0.9852201067560606,0.6551569331667708,0,0,0,0.0,0.0,0,0,1,1,0,0,8.95,0.519380852283585,8835.8,20,1,72.36044537593692,26229.125,106.2,35324.125,2896941.2834375
2023-01-06 00:00:00,61.7975,58.475,437.0,3353.625,337.0,457.75,5219.875,0.625,0.0,-1471.0,15724.625,-3266.25,0.0,0.0,0.0,-2.0,0.0,0.0,50.02375,50.12375,49.8925,832.0,789.0,80.0,80.0,80.0,80.0,697.0,816.0,78.0,27.0,39.0,13.0,9.4,6.86,12.0,5.0,5.88,0.0,19957.5,78.4375,1,4,1,0,60.136250000000004,3.322499999999998,2.09,1.5,0.37333333333333335,0.8257142857142857,135.0,11.35,3.0,2.36,2.724285714285714,-27.0,5.88,8.0,3.776666666666667,5.111428571428571,41.0,0.0,1.4,2.483333333333333,1.7028571428571428,67.0,10.0,6.0,6.666666666666665,5.368571428571428,2.0,-4.12,0,0.0,6.4,15.333333333333334,11.342857142857143,53.0,0.01643835616438356,0.10310169744743485,0.9946708199115211,0.2051044998686192,0.9787400799669153,0.644883137067368,0,0,0,0.0,0.0,0,0,1,1,0,0,10.4,0.6551569331667708,4810.900000000001,0,0,38.78085355146751,19957.5,78.4375,26229.125,1200169.209375
2023-01-06 04:00:00,84.7025,88.025,552.0,3864.5,268.0,512.625,5214.375,0.75,0.0,-983.25,14937.5,-1086.0,0.0,0.0,0.0,-2.0,0.0,0.0,49.97625,50.11375,49.8725,849.0,798.0,80.0,80.0,80.0,80.0,622.0,709.0,82.0,32.0,63.0,13.0,1.48,6.25,14.22,11.78,5.88,0.0,22584.375,101.4,2,4,1,0,86.36375000000001,-3.322500000000005,9.4,0.52,1.0666666666666667,0.8571428571428571,227.0,6.86,2.49,5.616666666666667,3.7742857142857145,89.0,5.88,4.5,5.48,5.237142857142857,17.0,0.0,3.07,1.1166666666666665,1.7028571428571428,67.0,12.0,0.94,9.999999999999998,6.134285714285714,-2.0,-6.12,0,5.0,13.0,9.333333333333334,9.342857142857143,48.0,0.01643835616438356,0.10310169744743485,0.9946708199115211,0.2051044998686192,0.9787400799669153,0.6230454375901039,0,0,0,0.0,0.0,0,0,1,1,0,0,10.6125,0.644883137067368,6909.1,4,0,53.80854041067234,22584.375,101.4,19957.5,1950471.3164062502
2023-01-06 08:00:00,121.6775,127.575,751.625,6471.375,251.0,686.5,5210.0,0.625,0.0,2.5,14738.25,4276.25,-116.63125000000001,0.0,0.0,-2.0,0.0,0.0,49.9775,50.09,49.88375,738.0,693.0,80.0,80.0,80.0,80.0,462.0,599.0,100.0,28.0,87.0,24.0,1.25,4.5,0.0,16.0,2.89,1.43,32176.875,133.625,3,4,1,0,124.62625,-5.897500000000008,1.48,0.01,4.163333333333333,2.0900000000000003,276.0,6.25,1.58,7.07,4.397142857142858,94.0,5.88,0.77,5.919999999999999,5.0842857142857145,-7.0,0.0,4.1,0.3566666666666667,1.7028571428571428,56.0,14.22,0.0,7.333333333333332,6.991428571428571,-20.0,-8.34,0,11.78,18.0,5.0,10.057142857142859,52.0,0.01643835616438356,0.10310169744743485,0.9946708199115211,0.2051044998686192,0.9787400799669153,0.5638164688251044,0,0,0,0.0,0.0,0,0,0,1,0,0,9.225,0.6230454375901039,9970.1,8,0,70.26633219791466,32176.875,133.625,22584.375,4010083.26796875
2023-01-06 12:00:00,126.60499999999999,126.425,630.875,7489.625,239.875,864.625,5211.75,0.5,0.0,535.5,13009.125,5371.25,-154.06125,-1.2662499999999999,0.0,-2.0,0.0,0.0,49.96625,50.06875,49.85125,499.0,479.0,80.0,80.0,80.0,80.0,514.0,609.0,30.0,10.0,88.0,24.0,2.85,17.02,30.0,18.0,3.5,1.43,33169.75,126.025,4,4,1,0,126.51499999999999,0.1799999999999926,1.25,0.11,4.323333333333333,2.087142857142857,-15.0,4.5,2.5,8.153333333333334,4.861428571428571,-130.0,2.89,4.56,5.88,4.781428571428571,-8.0,1.43,2.28,0.0,1.502857142857143,56.0,0.0,20.0,12.073333333333332,8.165714285714285,50.0,2.89,0,16.0,18.0,5.593333333333334,10.825714285714286,70.0,0.01643835616438356,0.10310169744743485,0.9946708199115211,0.2051044998686192,0.9787400799669153,0.5173780089873394,0,0,0,0.0,0.0,0,0,0,1,0,0,6.2375,0.5638164688251044,10121.199999999999,12,0,65.45607880703324,33169.75,126.025,32176.875,4196470.92125
2023-01-06 16:00:00,142.4775,150.0,688.0,9258.875,234.875,1003.0,5218.5,0.125,0.0,1658.5,12339.875,5605.25,-13.1,0.0,0.0,-2.0,0.0,0.0,50.03375,50.1425,49.89625,474.0,609.0,80.0,80.0,80.0,80.0,734.0,771.0,100.0,26.0,49.0,24.0,9.3,4.95,0.0,10.0,6.88,1.43,35627.5,138.86875,5,4,1,0,146.23874999999998,-7.522500000000008,2.85,1.0,4.043333333333334,2.1914285714285717,-260.0,17.02,3.0,5.87,5.148571428571429,-162.0,3.5,6.0,4.883333333333334,4.551428571428572,31.0,1.43,1.07,0.4766666666666666,1.2685714285714285,56.0,30.0,0.0,8.74,8.031428571428572,-20.0,-26.5,0,18.0,10.0,10.926666666666668,11.254285714285714,54.0,0.01643835616438356,0.10310169744743485,0.9946708199115211,0.2051044998686192,0.9787400799669153,0.47559280348597854,0,0,0,0.0,0.0,0,0,1,1,0,0,5.925,0.5173780089873394,11699.099999999999,16,1,69.55009709078513,35627.5,138.86875,33169.75,5210121.065625
2023-01-06 20:00:00,111.9175,111.525,459.375,3271.25,238.25,713.0,5217.75,0.375,0.0,-148.0,14838.625,1762.5,-0.625,0.0,0.0,-2.0,0.0,0.0,50.0125,50.11875,49.88875,700.0,737.0,80.0,80.0,80.0,80.0,851.0,837.0,85.0,30.0,56.0,24.0,1.2,1.76,6.0,3.0,6.0,1.43,25964.75,112.9875,6,4,1,0,111.72125,0.3924999999999983,9.3,2.09,1.86,2.597142857142857,-151.0,4.95,11.35,9.256666666666666,7.354285714285715,-100.0,6.88,5.88,4.09,4.941428571428572,24.0,1.43,0.0,0.9533333333333333,0.8871428571428571,56.0,0.0,10.0,14.74,12.317142857142857,-5.0,6.88,0,10.0,0.0,15.26,11.254285714285714,50.0,0.01643835616438356,0.10310169744743485,0.9946708199115211,0.2051044998686192,0.9787400799669153,0.6405315238320788,0,0,0,0.0,0.0,0,0,1,1,0,0,8.75,0.47559280348597854,8937.7,20,1,71.56098250692463,25964.75,112.9875,35627.5,2900814.3259374998
2023-01-07 00:00:00,70.55250000000001,70.225,431.75,3309.625,253.875,646.375,5219.375,0.875,0.0,-1634.25,15827.875,-3981.0,0.0,0.0,0.0,-2.0,0.0,0.0,49.98125,50.0675,49.90125,835.0,794.0,80.0,80.0,80.0,80.0,867.0,853.0,85.0,30.0,56.0,24.0,5.23,2.73,6.0,4.0,6.0,1.43,19535.0,90.7125,1,5,1,1,70.38875,0.3275000000000148,1.2,9.4,4.466666666666667,3.9100000000000006,-32.0,1.76,6.86,8.823333333333332,7.704285714285715,-59.0,6.0,5.88,4.423333333333333,5.272857142857142,24.0,1.43,0.0,1.43,0.7657142857142857,56.0,6.0,12.0,10.0,9.459999999999999,-5.0,0.0,0,3.0,5.0,14.666666666666666,10.111428571428572,50.0,0.019178082191780823,0.1202080448993527,0.9927487224577402,0.2386727660059501,0.9711000518829505,0.6522388946076491,0,0,0,0.0,0.0,0,0,0,0,0,0,10.4375,0.6405315238320788,5631.1,0,0,45.91028049281416,19535.0,90.7125,25964.75,1375044.23125
2023-01-07 04:00:00,71.2,63.150000000000006,435.5,3248.625,283.0,635.5,5214.625,0.125,0.0,-1014.0,13437.375,-2283.75,0.0,0.0,0.0,-2.0,0.0,0.0,49.96875,50.0675,49.89,866.0,826.0,80.0,80.0,80.0,80.0,775.0,775.0,99.0,31.0,80.0,10.0,5.57,2.9,0.48,10.0,5.73,2.95,19314.0,80.925,2,5,1,1,67.17500000000001,8.049999999999997,5.23,1.48,4.45,3.938571428571429,91.0,2.73,6.25,7.91,7.527142857142857,51.0,6.0,5.88,5.46,5.272857142857142,0.0,1.43,0.0,1.43,0.8171428571428571,70.0,6.0,14.22,12.0,10.317142857142857,-19.0,0.0,0,4.0,11.78,10.333333333333334,9.111428571428572,49.0,0.019178082191780823,0.1202080448993527,0.9927487224577402,0.2386727660059501,0.9711000518829505,0.6167106719107771,0,0,0,0.0,0.0,0,0,0,1,0,0,10.825,0.6522388946076491,5374.000000000001,4,0,41.42753938560646,19314.0,80.925,19535.0,1297417.9500000002
2023-01-07 08:00:00,154.805,133.675,191.75,2935.625,309.25,947.75,5220.25,0.0,0.0,861.5,11738.75,5870.5,-0.25375,0.0,0.0,-2.0,0.0,0.0,49.99875,50.10375,49.8925,832.0,772.0,80.0,80.0,80.0,80.0,705.0,631.0,96.0,34.0,77.0,10.0,2.05,2.94,0.0,10.0,5.88,2.95,28026.375,151.84125,3,5,1,1,144.24,21.129999999999995,5.57,1.25,5.243333333333333,4.387142857142858,127.0,2.9,4.5,3.146666666666667,6.295714285714285,141.0,5.73,2.89,6.293333333333333,5.29,3.0,2.95,1.43,1.43,1.0214285714285714,70.0,0.48,0.0,4.0,9.745714285714286,-16.0,5.25,0,10.0,16.0,5.666666666666667,9.682857142857143,46.0,0.019178082191780823,0.1202080448993527,0.9927487224577402,0.2386727660059501,0.9711000518829505,0.5997884323308493,0,0,0,0.0,0.0,0,0,1,1,0,0,10.4,0.6167106719107771,11539.2,8,0,86.51348347940171,28026.375,151.84125,19314.0,4042524.33
